,SPY_BIL_0bps,DEFENSIVE_BIL_0bps,STATIC80_BIL_0bps,STATIC70_BIL_0bps,ABS12_BIL_0bps,SMA10_BIL_0bps,SPY_BIL_10bps,DEFENSIVE_BIL_10bps,STATIC80_BIL_10bps,STATIC70_BIL_10bps,ABS12_BIL_10bps,SMA10_BIL_10bps,SPY_BIL_20bps,DEFENSIVE_BIL_20bps,STATIC80_BIL_20bps,STATIC70_BIL_20bps,ABS12_BIL_20bps,SMA10_BIL_20bps,SPY_ZERO_CASH_0bps,DEFENSIVE_ZERO_CASH_0bps,STATIC80_ZERO_CASH_0bps,STATIC70_ZERO_CASH_0bps,ABS12_ZERO_CASH_0bps,SMA10_ZERO_CASH_0bps,SPY_ZERO_CASH_10bps,DEFENSIVE_ZERO_CASH_10bps,STATIC80_ZERO_CASH_10bps,STATIC70_ZERO_CASH_10bps,ABS12_ZERO_CASH_10bps,SMA10_ZERO_CASH_10bps,SPY_ZERO_CASH_20bps,DEFENSIVE_ZERO_CASH_20bps,STATIC80_ZERO_CASH_20bps,STATIC70_ZERO_CASH_20bps,ABS12_ZERO_CASH_20bps,SMA10_ZERO_CASH_20bps
2018-05-25,-0.00224362904486,0.000179597169415,-0.00176969562159,-0.00153075939432,-0.00224362904486,-0.00224362904486,-0.00224362904486,0.000179597169415,-0.00176969562159,-0.00153075939432,-0.00224362904486,-0.00224362904486,-0.00224362904486,0.000179597169415,-0.00176969562159,-0.00153075939432,-0.00224362904486,-0.00224362904486,-0.00224362904486,0,-0.00180517427665,-0.00158405975375,-0.00224362904486,-0.00224362904486,-0.00224362904486,0,-0.00180517427665,-0.00158405975375,-0.00224362904486,-0.00224362904486,-0.00224362904486,0,-0.00180517427665,-0.00158405975375,-0.00224362904486,-0.00224362904486
2018-05-29,-0.0114935887572,2.8554733005e-05,-0.009235692938,-0.00809817466164,-0.0114935887572,-0.0114935887572,-0.0114935887572,2.8554733005e-05,-0.009235692938,-0.00809817466164,-0.0114935887572,-0.0114935887572,-0.0114935887572,2.8554733005e-05,-0.009235692938,-0.00809817466164,-0.0114935887572,-0.0114935887572,-0.0114935887572,0,-0.00924342521675,-0.00810940823607,-0.0114935887572,-0.0114935887572,-0.0114935887572,0,-0.00924342521675,-0.00810940823607,-0.0114935887572,-0.0114935887572,-0.0114935887572,0,-0.00924342521675,-0.00810940823607,-0.0114935887572,-0.0114935887572
2018-05-30,0.0128267494663,5.34375535959e-05,0.0103002675971,0.0090317938871,0.0128267494663,0.0128267494663,0.0128267494663,5.34375535959e-05,0.0103002675971,0.0090317938871,0.0128267494663,0.0128267494663,0.0128267494663,5.34375535959e-05,0.0103002675971,0.0090317938871,0.0128267494663,0.0128267494663,0.0128267494663,0,0.0102921573561,0.00901915480991,0.0128267494663,0.0128267494663,0.0128267494663,0,0.0102921573561,0.00901915480991,0.0128267494663,0.0128267494663,0.0128267494663,0,0.0102921573561,0.00901915480991,0.0128267494663,0.0128267494663
2018-05-31,-0.00663858128275,4.60399126125e-05,-0.00532981466452,-0.0046702493542,-0.00663858128275,-0.00663858128275,-0.00663858128275,4.60399126125e-05,-0.00532981466452,-0.0046702493542,-0.00663858128275,-0.00663858128275,-0.00663858128275,4.60399126125e-05,-0.00532981466452,-0.0046702493542,-0.00663858128275,-0.00663858128275,-0.00663858128275,0,-0.00534014763308,-0.00468554656787,-0.00663858128275,-0.00663858128275,-0.00663858128275,0,-0.00534014763308,-0.00468554656787,-0.00663858128275,-0.00663858128275,-0.00663858128275,0,-0.00534014763308,-0.00468554656787,-0.00663858128275,-0.00663858128275
2018-06-01,0.0109142865088,0.000149800316185,0.0087953418872,0.00772959148239,0.0109142865088,0.0109142865088,0.0109142865088,0.000149800316185,0.00878556859639,0.00771674127268,0.0109142865088,0.0109142865088,0.0109142865088,0.000149800316185,0.00877578356355,0.00770388077457,0.0109142865088,0.0109142865088,0.0109142865088,0,0.00876811094246,0.00768824667765,0.0109142865088,0.0109142865088,0.0109142865088,0,0.00876299233363,0.00768151503566,0.0109142865088,0.0109142865088,0.0109142865088,0,0.00875786552191,0.00767477395616,0.0109142865088,0.0109142865088
2018-06-04,0.00448775790325,4.5364732836e-05,0.00359927926917,0.00315503995212,0.00448775790325,0.00448775790325,0.00448775790325,4.5364732836e-05,0.00359927926917,0.00315503995212,0.00448775790325,0.00448775790325,0.00448775790325,4.5364732836e-05,0.00359927926917,0.00315503995212,0.00448775790325,0.00448775790325,0.00448775790325,0,0.0035902063226,0.00314143053227,0.00448775790325,0.00448775790325,0.00448775790325,0,0.0035902063226,0.00314143053227,0.00448775790325,0.00448775790325,0.00448775790325,0,0.0035902063226,0.00314143053227,0.00448775790325,0.00448775790325
2018-06-05,0.00076204013669,2.07484550758e-05,0.000614306808174,0.000540342010103,0.00076204013669,0.00076204013669,0.00076204013669,2.07484550758e-05,0.000614306808174,0.000540342010103,0.00076204013669,0.00076204013669,0.00076204013669,2.07484550758e-05,0.000614306808174,0.000540342010103,0.00076204013669,0.00076204013669,0.00076204013669,0,0.000610177328167,0.000534144015516,0.00076204013669,0.00076204013669,0.00076204013669,0,0.000610177328167,0.000534144015516,0.00076204013669,0.00076204013669,0.00076204013669,0,0.000610177328167,0.000534144015516,0.00076204013669,0.00076204013669
2018-06-06,0.00856679612034,3.41905605361e-05,0.00686732680112,0.0060162747136,0.00856679612034,0.00856679612034,0.00856679612034,3.41905605361e-05,0.00686732680112,0.0060162747136,0.00856679612034,0.00856679612034,0.00856679612034,3.41905605361e-05,0.00686732680112,0.0060162747136,0.00856679612034,0.00856679612034,0.00856679612034,0,0.00686060728166,0.00600617334082,0.00856679612034,0.00856679612034,0.00856679612034,0,0.00686060728166,0.00600617334082,0.00856679612034,0.00856679612034,0.00856679612034,0,0.00686060728166,0.00600617334082,0.00856679612034,0.00856679612034
2018-06-07,-0.000534374888342,6.98638541581e-05,-0.000414843262389,-0.00035483303124,-0.000534374888342,-0.000534374888342,-0.000534374888342,6.98638541581e-05,-0.000414843262389,-0.00035483303124,-0.000534374888342,-0.000534374888342,-0.000534374888342,6.98638541581e-05,-0.000414843262389,-0.00035483303124,-0.000534374888342,-0.000534374888342,-0.000534374888342,0,-0.000428672364527,-0.000375603380625,-0.000534374888342,-0.000534374888342,-0.000534374888342,0,-0.000428672364527,-0.000375603380625,-0.000534374888342,-0.000534374888342,-0.000534374888342,0,-0.000428672364527,-0.000375603380625,-0.000534374888342,-0.000534374888342
2018-06-08,0.00314372614391,0.000160368455322,0.00255326662646,0.00225688273836,0.00314372614391,0.00314372614391,0.00314372614391,0.000160368455322,0.00255326662646,0.00225688273836,0.00314372614391,0.00314372614391,0.00314372614391,0.000160368455322,0.00255326662646,0.00225688273836,0.00314372614391,0.00314372614391,0.00314372614391,0,0.00252161177501,0.0022093227924,0.00314372614391,0.00314372614391,0.00314372614391,0,0.00252161177501,0.0022093227924,0.00314372614391,0.00314372614391,0.00314372614391,0,0.00252161177501,0.0022093227924,0.00314372614391,0.00314372614391
2018-06-11,0.00106906836751,3.80550271606e-05,0.000865499541974,0.000763226811992,0.00106906836751,0.00106906836751,0.00106906836751,3.80550271606e-05,0.000865499541974,0.000763226811992,0.00106906836751,0.00106906836751,0.00106906836751,3.80550271606e-05,0.000865499541974,0.000763226811992,0.00106906836751,0.00106906836751,0.00106906836751,0,0.000858041738568,0.000752011823179,0.00106906836751,0.00106906836751,0.00106906836751,0,0.000858041738568,0.000752011823179,0.00106906836751,0.00106906836751,0.00106906836751,0,0.000858041738568,0.000752011823179,0.00106906836751,0.00106906836751
2018-06-12,0.00177169034205,4.32024544772e-05,0.00143069053395,0.00125932028957,0.00177169034205,0.00177169034205,0.00177169034205,4.32024544772e-05,0.00143069053395,0.00125932028957,0.00177169034205,0.00177169034205,0.00177169034205,4.32024544772e-05,0.00143069053395,0.00125932028957,0.00177169034205,0.00177169034205,0.00177169034205,0,0.00142227085922,0.00124665010387,0.00177169034205,0.00177169034205,0.00177169034205,0,0.00142227085922,0.00124665010387,0.00177169034205,0.00177169034205,0.00177169034205,0,0.00142227085922,0.00124665010387,0.00177169034205,0.00177169034205
2018-06-13,-0.00397144437203,3.9363693831e-05,-0.00318127982686,-0.00278397759644,-0.00397144437203,-0.00397144437203,-0.00397144437203,3.9363693831e-05,-0.00318127982686,-0.00278397759644,-0.00397144437203,-0.00397144437203,-0.00397144437203,3.9363693831e-05,-0.00318127982686,-0.00278397759644,-0.00397144437203,-0.00397144437203,-0.00397144437203,0,-0.00318929349416,-0.00279597267072,-0.00397144437203,-0.00397144437203,-0.00397144437203,0,-0.00318929349416,-0.00279597267072,-0.00397144437203,-0.00397144437203,-0.00397144437203,0,-0.00318929349416,-0.00279597267072,-0.00397144437203,-0.00397144437203
2018-06-14,0.00275793786088,5.19982562859e-05,0.00222312152031,0.00195453100395,0.00275793786088,0.00275793786088,0.00275793786088,5.19982562859e-05,0.00222312152031,0.00195453100395,0.00275793786088,0.00275793786088,0.00275793786088,5.19982562859e-05,0.00222312152031,0.00195453100395,0.00275793786088,0.00275793786088,0.00275793786088,0,0.00221304158943,0.00193935217233,0.00275793786088,0.00275793786088,0.00275793786088,0,0.00221304158943,0.00193935217233,0.00275793786088,0.00275793786088,0.00275793786088,0,0.00221304158943,0.00193935217233,0.00275793786088,0.00275793786088
2018-06-15,-0.00091420524387,0.000127753630161,-0.000708713058466,-0.000605429923426,-0.00091420524387,-0.00091420524387,-0.00091420524387,0.000127753630161,-0.000708713058466,-0.000605429923426,-0.00091420524387,-0.00091420524387,-0.00091420524387,0.000127753630161,-0.000708713058466,-0.000605429923426,-0.00091420524387,-0.00091420524387,-0.00091420524387,0,-0.000733981080739,-0.00064338448889,-0.00091420524387,-0.00091420524387,-0.00091420524387,0,-0.000733981080739,-0.00064338448889,-0.00091420524387,-0.00091420524387,-0.00091420524387,0,-0.000733981080739,-0.00064338448889,-0.00091420524387,-0.00091420524387
2018-06-18,-0.00210207932387,4.62184367329e-05,-0.00167804346231,-0.00146498318546,-0.00210207932387,-0.00210207932387,-0.00210207932387,4.62184367329e-05,-0.00167804346231,-0.00146498318546,-0.00210207932387,-0.00210207932387,-0.00210207932387,4.62184367329e-05,-0.00167804346231,-0.00146498318546,-0.00210207932387,-0.00210207932387,-0.00210207932387,0,-0.00168737621514,-0.00147896627635,-0.00210207932387,-0.00210207932387,-0.00210207932387,0,-0.00168737621514,-0.00147896627635,-0.00210207932387,-0.00210207932387,-0.00210207932387,0,-0.00168737621514,-0.00147896627635,-0.00210207932387,-0.00210207932387
2018-06-19,-0.00395818005986,5.14947291086e-05,-0.00316537445725,-0.00276727697716,-0.00395818005986,-0.00395818005986,-0.00395818005986,5.14947291086e-05,-0.00316537445725,-0.00276727697716,-0.00395818005986,-0.00395818005986,-0.00395818005986,5.14947291086e-05,-0.00316537445725,-0.00276727697716,-0.00395818005986,-0.00395818005986,-0.00395818005986,0,-0.00317598120784,-0.00278313079911,-0.00395818005986,-0.00395818005986,-0.00395818005986,0,-0.00317598120784,-0.00278313079911,-0.00395818005986,-0.00395818005986,-0.00395818005986,0,-0.00317598120784,-0.00278313079911,-0.00395818005986,-0.00395818005986
2018-06-20,0.00169496713789,5.47485798255e-05,0.001369611355,0.00120643309399,0.00169496713789,0.00169496713789,0.00169496713789,5.47485798255e-05,0.001369611355,0.00120643309399,0.00169496713789,0.00169496713789,0.00169496713789,5.47485798255e-05,0.001369611355,0.00120643309399,0.00169496713789,0.00169496713789,0.00169496713789,0,0.00135894768822,0.00119038462771,0.00169496713789,0.00169496713789,0.00169496713789,0,0.00135894768822,0.00119038462771,0.00169496713789,0.00169496713789,0.00169496713789,0,0.00135894768822,0.00119038462771,0.00169496713789,0.00169496713789
2018-06-21,-0.00621270757383,4.92491697264e-05,-0.0049722090812,-0.00434974847495,-0.00621270757383,-0.00621270757383,-0.00621270757383,4.92491697264e-05,-0.0049722090812,-0.00434974847495,-0.00621270757383,-0.00621270757383,-0.00621270757383,4.92491697264e-05,-0.0049722090812,-0.00434974847495,-0.00621270757383,-0.00621270757383,-0.00621270757383,0,-0.00498273829776,-0.00436541726146,-0.00621270757383,-0.00621270757383,-0.00621270757383,0,-0.00498273829776,-0.00436541726146,-0.00621270757383,-0.00621270757383,-0.00621270757383,0,-0.00498273829776,-0.00436541726146,-0.00621270757383,-0.00621270757383
2018-06-22,0.00186588668466,0.000147029996335,0.00152366145513,0.00135226008655,0.00186588668466,0.00186588668466,0.00186588668466,0.000147029996335,0.00152366145513,0.00135226008655,0.00186588668466,0.00186588668466,0.00186588668466,0.000147029996335,0.00152366145513,0.00135226008655,0.00186588668466,0.00186588668466,0.00186588668466,0,0.00149463536904,0.00130865021414,0.00186588668466,0.00186588668466,0.00186588668466,0,0.00149463536904,0.00130865021414,0.00186588668466,0.00186588668466,0.00186588668466,0,0.00149463536904,0.00130865021414,0.00186588668466,0.00186588668466
2018-06-25,-0.0136429612787,6.54305289052e-05,-0.0109173651777,-0.00955156719177,-0.0136429612787,-0.0136429612787,-0.0136429612787,6.54305289052e-05,-0.0109173651777,-0.00955156719177,-0.0136429612787,-0.0136429612787,-0.0136429612787,6.54305289052e-05,-0.0109173651777,-0.00955156719177,-0.0136429612787,-0.0136429612787,-0.0136429612787,0,-0.0109325028227,-0.00957389329562,-0.0136429612787,-0.0136429612787,-0.0136429612787,0,-0.0109325028227,-0.00957389329562,-0.0136429612787,-0.0136429612787,-0.0136429612787,0,-0.0109325028227,-0.00957389329562,-0.0136429612787,-0.0136429612787
2018-06-26,0.00218417543021,6.1777497552e-05,0.00175749999261,0.0015445758583,0.00218417543021,0.00218417543021,0.00218417543021,6.1777497552e-05,0.00175749999261,0.0015445758583,0.00218417543021,0.00218417543021,0.00218417543021,6.1777497552e-05,0.00175749999261,0.0015445758583,0.00218417543021,0.00218417543021,0.00218417543021,0,0.00174544708332,0.00152643924177,0.00218417543021,0.00218417543021,0.00218417543021,0,0.00174544708332,0.00152643924177,0.00218417543021,0.00218417543021,0.00218417543021,0,0.00174544708332,0.00152643924177,0.00218417543021,0.00218417543021
2018-06-27,-0.00855697475326,6.01897407841e-05,-0.00682755889052,-0.005963976171,-0.00855697475326,-0.00855697475326,-0.00855697475326,6.01897407841e-05,-0.00682755889052,-0.005963976171,-0.00855697475326,-0.00855697475326,-0.00855697475326,6.01897407841e-05,-0.00682755889052,-0.005963976171,-0.00855697475326,-0.00855697475326,-0.00855697475326,0,-0.00684115741637,-0.00598407981962,-0.00855697475326,-0.00855697475326,-0.00855697475326,0,-0.00684115741637,-0.00598407981962,-0.00855697475326,-0.00855697475326,-0.00855697475326,0,-0.00684115741637,-0.00598407981962,-0.00855697475326,-0.00855697475326
2018-06-28,0.00626912165996,4.70784336783e-05,0.00501173294584,0.00438549453541,0.00626912165996,0.00626912165996,0.00626912165996,4.70784336783e-05,0.00501173294584,0.00438549453541,0.00626912165996,0.00626912165996,0.00626912165996,4.70784336783e-05,0.00501173294584,0.00438549453541,0.00626912165996,0.00626912165996,0.00626912165996,0,0.00500339832954,0.00437278623109,0.00626912165996,0.00626912165996,0.00626912165996,0,0.00500339832954,0.00437278623109,0.00626912165996,0.00626912165996,0.00626912165996,0,0.00500339832954,0.00437278623109,0.00626912165996,0.00626912165996
2018-06-29,0.000811466347516,0.000136313501828,0.000675701308112,0.000607957156568,0.000811466347516,0.000811466347516,0.000811466347516,0.000136313501828,0.000675701308112,0.000607957156568,0.000811466347516,0.000811466347516,0.000811466347516,0.000136313501828,0.000675701308112,0.000607957156568,0.000811466347516,0.000811466347516,0.000811466347516,0,0.000648448531352,0.000567076006164,0.000811466347516,0.000811466347516,0.000811466347516,0,0.000648448531352,0.000567076006164,0.000811466347516,0.000811466347516,0.000811466347516,0,0.000648448531352,0.000567076006164,0.000811466347516,0.000811466347516
2018-07-02,0.00307969454681,7.00040432311e-06,0.00246214611682,0.00215393861874,0.00307969454681,0.00307969454681,0.00307969454681,7.00040432311e-06,0.00246116981383,0.00215265774901,0.00307969454681,0.00307969454681,0.00307969454681,7.00040432311e-06,0.00246019468101,0.00215137790315,0.00307969454681,0.00307969454681,0.00307969454681,0,0.00246140675018,0.00215270473712,0.00307969454681,0.00307969454681,0.00307969454681,0,0.00246113654632,0.0021523502281,0.00307969454681,0.00307969454681,0.00307969454681,0,0.00246086677409,0.0021519962147,0.00307969454681,0.00307969454681
2018-07-03,-0.00493533400194,9.15615892951e-05,-0.0039299548837,-0.00342726532457,-0.00493533400194,-0.00493533400194,-0.00493533400194,9.15615892951e-05,-0.0039299548837,-0.00342726532457,-0.00493533400194,-0.00493533400194,-0.00493533400194,9.15615892951e-05,-0.0039299548837,-0.00342726532457,-0.00493533400194,-0.00493533400194,-0.00493533400194,0,-0.00394826720156,-0.00345473380136,-0.00493533400194,-0.00493533400194,-0.00493533400194,0,-0.00394826720156,-0.00345473380136,-0.00493533400194,-0.00493533400194,-0.00493533400194,0,-0.00394826720156,-0.00345473380136,-0.00493533400194,-0.00493533400194
2018-07-05,0.00880397547055,7.69531783105e-05,0.00705152414545,0.00617662443577,0.00880397547055,0.00880397547055,0.00880397547055,7.69531783105e-05,0.00705152414545,0.00617662443577,0.00880397547055,0.00880397547055,0.00880397547055,7.69531783105e-05,0.00705152414545,0.00617662443577,0.00880397547055,0.00880397547055,0.00880397547055,0,0.00703620072941,0.00615362657949,0.00880397547055,0.00880397547055,0.00880397547055,0,0.00703620072941,0.00615362657949,0.00880397547055,0.00880397547055,0.00880397547055,0,0.00703620072941,0.00615362657949,0.00880397547055,0.00880397547055
2018-07-06,0.00848987311831,0.000151972743414,0.00682715622815,0.0059948882636,0.00848987311831,0.00848987311831,0.00848987311831,0.000151972743414,0.00682715622815,0.0059948882636,0.00848987311831,0.00848987311831,0.00848987311831,0.000151972743414,0.00682715622815,0.0059948882636,0.00848987311831,0.00848987311831,0.00848987311831,0,0.00679707870409,0.00594971280153,0.00848987311831,0.00848987311831,0.00848987311831,0,0.00679707870409,0.00594971280153,0.00848987311831,0.00848987311831,0.00848987311831,0,0.00679707870409,0.00594971280153,0.00848987311831,0.00848987311831
2018-07-09,0.0090558207832,3.15297163149e-05,0.00726815726936,0.00637112841375,0.0090558207832,0.0090558207832,0.0090558207832,3.15297163149e-05,0.00726815726936,0.00637112841375,0.0090558207832,0.0090558207832,0.0090558207832,3.15297163149e-05,0.00726815726936,0.00637112841375,0.0090558207832,0.0090558207832,0.0090558207832,0,0.00726237236657,0.00636235492136,0.0090558207832,0.0090558207832,0.0090558207832,0,0.00726237236657,0.00636235492136,0.0090558207832,0.0090558207832,0.0090558207832,0,0.00726237236657,0.00636235492136,0.0090558207832,0.0090558207832
2018-07-10,0.00346586025435,3.31357943688e-05,0.00279074143471,0.00245107089991,0.00346586025435,0.00346586025435,0.00346586025435,3.31357943688e-05,0.00279074143471,0.00245107089991,0.00346586025435,0.00346586025435,0.00346586025435,3.31357943688e-05,0.00279074143471,0.00245107089991,0.00346586025435,0.00346586025435,0.00346586025435,0,0.00278441729633,0.00244152924238,0.00346586025435,0.00346586025435,0.00346586025435,0,0.00278441729633,0.00244152924238,0.00346586025435,0.00346586025435,0.00346586025435,0,0.00278441729633,0.00244152924238,0.00346586025435,0.00346586025435
2018-07-11,-0.00705070367793,6.7865455404e-05,-0.00565453448145,-0.00495137290701,-0.00705070367793,-0.00705070367793,-0.00705070367793,6.7865455404e-05,-0.00565453448145,-0.00495137290701,-0.00705070367793,-0.00705070367793,-0.00705070367793,6.7865455404e-05,-0.00565453448145,-0.00495137290701,-0.00705070367793,-0.00705070367793,-0.00705070367793,0,-0.00566827305218,-0.00497195164904,-0.00705070367793,-0.00705070367793,-0.00705070367793,0,-0.00566827305218,-0.00497195164904,-0.00705070367793,-0.00705070367793,-0.00705070367793,0,-0.00566827305218,-0.00497195164904,-0.00705070367793,-0.00705070367793
2018-07-12,0.00878255678785,2.95360851599e-05,0.00705594192301,0.00618819052707,0.00878255678785,0.00878255678785,0.00878255678785,2.95360851599e-05,0.00705594192301,0.00618819052707,0.00878255678785,0.00878255678785,0.00878255678785,2.95360851599e-05,0.00705594192301,0.00618819052707,0.00878255678785,0.00878255678785,0.00878255678785,0,0.00705074555128,0.00618026574512,0.00878255678785,0.00878255678785,0.00878255678785,0,0.00705074555128,0.00618026574512,0.00878255678785,0.00878255678785,0.00878255678785,0,0.00705074555128,0.00618026574512,0.00878255678785,0.00878255678785
2018-07-13,0.00106717625345,0.000151862587631,0.000887881864981,0.000797540865495,0.00106717625345,0.00106717625345,0.00106717625345,0.000151862587631,0.000887881864981,0.000797540865495,0.00106717625345,0.00106717625345,0.00106717625345,0.000151862587631,0.000887881864981,0.000797540865495,0.00106717625345,0.00106717625345,0.00106717625345,0,0.000858215664283,0.000752911801987,0.00106717625345,0.00106717625345,0.00106717625345,0,0.000858215664283,0.000752911801987,0.00106717625345,0.00106717625345,0.00106717625345,0,0.000858215664283,0.000752911801987,0.00106717625345,0.00106717625345
2018-07-16,-0.000975813123406,3.56182987451e-05,-0.000777836592715,-0.000678055353028,-0.000975813123406,-0.000975813123406,-0.000975813123406,3.56182987451e-05,-0.000777836592715,-0.000678055353028,-0.000975813123406,-0.000975813123406,-0.000975813123406,3.56182987451e-05,-0.000777836592715,-0.000678055353028,-0.000975813123406,-0.000975813123406,-0.000975813123406,0,-0.000784905914928,-0.000688669684633,-0.000975813123406,-0.000975813123406,-0.000975813123406,0,-0.000784905914928,-0.000688669684633,-0.000975813123406,-0.000975813123406,-0.000975813123406,0,-0.000784905914928,-0.000688669684633,-0.000975813123406,-0.000975813123406
2018-07-17,0.00395841265774,3.63383323934e-05,0.00319008494606,0.00280295901606,0.00395841265774,0.00395841265774,0.00395841265774,3.63383323934e-05,0.00319008494606,0.00280295901606,0.00395841265774,0.00395841265774,0.00395841265774,3.63383323934e-05,0.00319008494606,0.00280295901606,0.00395841265774,0.00395841265774,0.00395841265774,0,0.00318338401398,0.00279280471608,0.00395841265774,0.00395841265774,0.00395841265774,0,0.00318338401398,0.00279280471608,0.00395841265774,0.00395841265774,0.00395841265774,0,0.00318338401398,0.00279280471608,0.00395841265774,0.00395841265774
2018-07-18,0.0021453164322,7.65208293696e-05,0.00174131694632,0.00153752515199,0.0021453164322,0.0021453164322,0.0021453164322,7.65208293696e-05,0.00174131694632,0.00153752515199,0.0021453164322,0.0021453164322,0.0021453164322,7.65208293696e-05,0.00174131694632,0.00153752515199,0.0021453164322,0.0021453164322,0.0021453164322,0,0.00172661184784,0.00151535845294,0.0021453164322,0.0021453164322,0.0021453164322,0,0.00172661184784,0.00151535845294,0.0021453164322,0.0021453164322,0.0021453164322,0,0.00172661184784,0.00151535845294,0.0021453164322,0.0021453164322
2018-07-19,-0.00382563388275,4.6201843966e-05,-0.00307078886046,-0.00268978695166,-0.00382563388275,-0.00382563388275,-0.00382563388275,4.6201843966e-05,-0.00307078886046,-0.00268978695166,-0.00382563388275,-0.00382563388275,-0.00382563388275,4.6201843966e-05,-0.00307078886046,-0.00268978695166,-0.00382563388275,-0.00382563388275,-0.00382563388275,0,-0.00308026621438,-0.00270396153494,-0.00382563388275,-0.00382563388275,-0.00382563388275,0,-0.00308026621438,-0.00270396153494,-0.00382563388275,-0.00382563388275,-0.00382563388275,0,-0.00308026621438,-0.00270396153494,-0.00382563388275,-0.00382563388275
2018-07-20,-0.000909360918041,0.000158300660187,-0.000700561045137,-0.000595291030921,-0.000909360918041,-0.000909360918041,-0.000909360918041,0.000158300660187,-0.000700561045137,-0.000595291030921,-0.000909360918041,-0.000909360918041,-0.000909360918041,0.000158300660187,-0.000700561045137,-0.000595291030921,-0.000909360918041,-0.000909360918041,-0.000909360918041,0,-0.000731638080793,-0.000642014235253,-0.000909360918041,-0.000909360918041,-0.000909360918041,0,-0.000731638080793,-0.000642014235253,-0.000909360918041,-0.000909360918041,-0.000909360918041,0,-0.000731638080793,-0.000642014235253,-0.000909360918041,-0.000909360918041
2018-07-23,0.00182484764854,4.78202749163e-05,0.00147702021386,0.00130171219419,0.00182484764854,0.00182484764854,0.00182484764854,4.78202749163e-05,0.00147702021386,0.00130171219419,0.00182484764854,0.00182484764854,0.00182484764854,4.78202749163e-05,0.00147702021386,0.00130171219419,0.00182484764854,0.00182484764854,0.00182484764854,0,0.00146794363862,0.0012880086724,0.00182484764854,0.00182484764854,0.00182484764854,0,0.00146794363862,0.0012880086724,0.00182484764854,0.00182484764854,0.00182484764854,0,0.00146794363862,0.0012880086724,0.00182484764854,0.00182484764854
2018-07-24,0.00479299635985,3.80948880774e-05,0.00386362129273,0.00339496353799,0.00479299635985,0.00479299635985,0.00479299635985,3.80948880774e-05,0.00386362129273,0.00339496353799,0.00479299635985,0.00479299635985,0.00479299635985,3.80948880774e-05,0.00386362129273,0.00339496353799,0.00479299635985,0.00479299635985,0.00479299635985,0,0.00385695538132,0.00338479256227,0.00479299635985,0.00479299635985,0.00479299635985,0,0.00385695538132,0.00338479256227,0.00479299635985,0.00479299635985,0.00479299635985,0,0.00385695538132,0.00338479256227,0.00479299635985,0.00479299635985
2018-07-25,0.00904566713583,5.11918111679e-05,0.00729434048107,0.00640996512841,0.00904566713583,0.00904566713583,0.00904566713583,5.11918111679e-05,0.00729434048107,0.00640996512841,0.00904566713583,0.00904566713583,0.00904566713583,5.11918111679e-05,0.00729434048107,0.00640996512841,0.00904566713583,0.00904566713583,0.00904566713583,0,0.00728589461096,0.00639697489105,0.00904566713583,0.00904566713583,0.00904566713583,0,0.00728589461096,0.00639697489105,0.00904566713583,0.00904566713583,0.00904566713583,0,0.00728589461096,0.00639697489105,0.00904566713583,0.00904566713583
2018-07-26,-0.00301043993253,5.64654131834e-05,-0.00241757258326,-0.00211740561444,-0.00301043993253,-0.00301043993253,-0.00301043993253,5.64654131834e-05,-0.00241757258326,-0.00211740561444,-0.00301043993253,-0.00301043993253,-0.00301043993253,5.64654131834e-05,-0.00241757258326,-0.00211740561444,-0.00301043993253,-0.00301043993253,-0.00301043993253,0,-0.00242901567884,-0.00213454595353,-0.00301043993253,-0.00301043993253,-0.00301043993253,0,-0.00242901567884,-0.00213454595353,-0.00301043993253,-0.00301043993253,-0.00301043993253,0,-0.00242901567884,-0.00213454595353,-0.00301043993253,-0.00301043993253
2018-07-27,-0.00652216114074,0.000140909789929,-0.00523092007724,-0.00457775364335,-0.00652216114074,-0.00652216114074,-0.00652216114074,0.000140909789929,-0.00523092007724,-0.00457775364335,-0.00652216114074,-0.00652216114074,-0.00652216114074,0.000140909789929,-0.00523092007724,-0.00457775364335,-0.00652216114074,-0.00652216114074,-0.00652216114074,0,-0.00525942999131,-0.00462046505878,-0.00652216114074,-0.00652216114074,-0.00652216114074,0,-0.00525942999131,-0.00462046505878,-0.00652216114074,-0.00652216114074,-0.00652216114074,0,-0.00525942999131,-0.00462046505878,-0.00652216114074,-0.00652216114074
2018-07-30,-0.00563479174346,4.58383771382e-05,-0.00452799386285,-0.00396922050642,-0.00563479174346,-0.00563479174346,-0.00563479174346,4.58383771382e-05,-0.00452799386285,-0.00396922050642,-0.00563479174346,-0.00563479174346,-0.00563479174346,4.58383771382e-05,-0.00452799386285,-0.00396922050642,-0.00563479174346,-0.00563479174346,-0.00563479174346,0,-0.00453809284283,-0.00398420349285,-0.00563479174346,-0.00563479174346,-0.00563479174346,0,-0.00453809284283,-0.00398420349285,-0.00563479174346,-0.00563479174346,-0.00563479174346,0,-0.00453809284283,-0.00398420349285,-0.00563479174346,-0.00563479174346
