name,period,annual_drag,size_controlled,purpose,start,end,observations,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,beta,correlation,excess_cagr,annualized_mean_excess_vs_benchmark,monthly_positive_rate,worst_year,worst_year_return,best_year,best_year_return
top3_value_top3_profit,2000_2007,0.005,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2007-12-31,96,0.1492574280658454,0.14747644031058654,0.8049493487682843,1.2329816680675498,-0.23133096648949314,0.6452116218198767,0.7189049392774449,0.6993251069965838,0.12921428946134705,0.12063793704065737,0.7083333333333334,2002,-0.053196725752163165,2003,0.41215111214525635
top3_value_top3_profit,2008_2009,0.005,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2009-12-31,24,-0.02466524338318843,0.3195497151072113,0.05381234765784645,0.07452389278852958,-0.5203552177535908,-0.04740078035475454,1.290874996549212,0.9654497630500875,0.07358606284995783,0.10031675918275407,0.5416666666666666,2008,-0.3470764143825972,2009,0.45695133154862133
top3_value_top3_profit,2010_2019,0.005,False,"neighborhood falsification, not choosing the highest return",2010-01-31,2019-12-31,120,0.09360897974088145,0.16580502856887774,0.5929142795025126,0.9099011626132693,-0.325140706824647,0.28790298408056947,1.1617903333195314,0.9070313928786288,-0.04126190405627628,-0.03201943806107153,0.6333333333333333,2015,-0.19807420065051007,2013,0.3551256498054782
top3_value_top3_profit,2020_onward,0.005,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2026-07-31,79,0.13388564880368237,0.21651004286584175,0.5665206689981993,0.8363667267360154,-0.35691418551007104,0.37511999869757073,0.9892172220838845,0.8040366407168742,-0.015122156813442755,-0.0048303851667458285,0.6075949367088608,2022,-0.10678906502005292,2021,0.36135287696433993
top3_value_top3_profit,dotcom,0.005,False,"neighborhood falsification, not choosing the highest return",2000-01-31,2002-12-31,36,0.07667170373365373,0.19828703888822702,0.28620039660367486,0.40185390522152237,-0.23133096648949314,0.3314372688497633,0.6464696141140491,0.638686302945588,0.22523499161653926,0.23471594620438868,0.6666666666666666,2002,-0.053196725752163165,2000,0.23075341310820852
top3_value_top3_profit,gfc,0.005,False,"neighborhood falsification, not choosing the highest return",2008-01-31,2008-12-31,12,-0.3470764143825972,0.27152552098316673,-1.467428577390138,-1.4746195475254704,-0.38494576273082426,-0.901624197446466,1.1891654636492845,0.9556762707176065,0.020117809344836868,0.044063894468941434,0.4166666666666667,2008,-0.3470764143825972,2008,-0.3470764143825972
top3_value_top3_profit,rebound2009,0.005,False,"neighborhood falsification, not choosing the highest return",2009-01-31,2009-12-31,12,0.45695133154862133,0.33111500141757927,1.3045947840254808,2.3355961130201086,-0.23447719396249567,1.9488092800262278,1.4525755593583938,0.9724044200978605,0.17195878375622908,0.1565696238965667,0.6666666666666666,2009,0.45695133154862133,2009,0.45695133154862133
top3_value_top3_profit,covid2020,0.005,False,"neighborhood falsification, not choosing the highest return",2020-01-31,2020-12-31,12,0.0009724993063193743,0.38148954068635743,0.17668198179268726,0.2450823397605248,-0.35691418551007104,0.0027247426574809907,1.2981144678203613,0.9376204921435012,-0.2384487682874621,-0.17933566457501504,0.6666666666666666,2020,0.0009724993063193743,2020,0.0009724993063193743
top3_value_top3_profit,inflation2022,0.005,False,"neighborhood falsification, not choosing the highest return",2022-01-31,2022-12-31,12,-0.10678906502005292,0.2668821773025903,-0.35130549916466125,-0.4833495012696239,-0.20081172670873737,-0.531786996557938,1.062327256408367,0.9240747627044461,0.09317970725625913,0.11667440373854443,0.4166666666666667,2022,-0.10678906502005292,2022,-0.10678906502005292
top3_value_top3_profit,2023_2025,0.005,False,"neighborhood falsification, not choosing the highest return",2023-01-31,2025-12-31,36,0.1675330638744017,0.1645281931260412,0.7412784341058319,1.2876166170438312,-0.1498735619361885,1.117829333673487,0.9270724068482128,0.7119884732175701,-0.06141707752224046,-0.04667556662487352,0.6111111111111112,2023,0.1342904161618088,2024,0.18896123927645014
