name,family,dataset,scenario,benchmark,parameter,timing,data_quality,tradable_holdings_known,period,start,end,observations,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,beta,correlation,excess_cagr,annualized_mean_excess_vs_benchmark,monthly_positive_rate,worst_year,worst_year_return,best_year,best_year_return,annual_traded_notional,annual_one_way_equivalent_turnover,annual_transaction_cost_fraction,mean_invested_fraction,mean_holdings,completed_holding_spells,censored_open_spells,left_censored_spells,mean_completed_holding_months,assumed_annual_internal_drag
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.0987598502,0.108802698,0.875574534,1.41266366,-0.161498685,0.611521081,0.688727057,0.819452346,-0.0361110336,-0.0350722537,0.591666667,2015,-0.0769199923,2013,0.350178317,1.39965017,0.699825087,0.000705200457,0.85,0.85,6,1,1,15,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.103165422,0.138774995,0.581574328,0.939649202,-0.203090587,0.507977367,0.605648869,0.769987056,-0.045842384,-0.0469556451,0.481012658,2022,-0.0840648112,2024,0.248925929,1.82232934,0.911164671,0.000919100697,0.772151899,0.772151899,5,1,1,11.2,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.0281686234,0.101557016,-0.592011892,-0.721838321,-0.134501072,-0.209430474,0.268496385,0.511087193,0.120394665,0.117711007,0.111111111,2000,-0.0698045049,2001,0,2.33283358,1.16641679,0.00116836104,0.25,0.25,3,0,1,1.33333333,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,0,0,-7.14966063,-3.14245127,0,,-0.00165546047,,0.367194224,0.425665051,0,2008,0,2008,0,0,0,0,0,0,0,0,0,,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.225614811,0.102793802,2.03347556,8.23104828,-0.0253812623,8.88903039,0.188993435,0.40811308,-0.0593777364,-0.0662939933,0.416666667,2009,0.225614811,2009,0.225614811,0.99950025,0.499750125,0.000499750125,0.583333333,0.583333333,0,1,0,,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,covid2020,2020-01-31,2020-12-31,12,0.00781063486,0.239688295,0.124222538,0.183982234,-0.203090587,0.0384588719,0.748479593,0.858717477,-0.231610633,-0.217065308,0.416666667,2020,0.00781063486,2020,0.00781063486,1.99950025,0.999750125,0.000933463963,0.75,0.75,0,1,1,,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,inflation2022,2022-01-31,2022-12-31,12,-0.0840648112,0.0638812043,-1.59717577,-1.50299708,-0.0840648112,-1,0.0557983838,0.218272192,0.115903961,0.11073616,0,2022,-0.0840648112,2022,-0.0840648112,1.99950025,0.999750125,0.00098830939,0.166666667,0.166666667,0,1,1,,
market_sma9_zero_5bps,trend,French monthly,5bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2023_2025,2023-01-31,2025-12-31,36,0.171091645,0.1184061,1.0026586,1.84184807,-0.0914367731,1.87114702,0.837024672,0.892152659,-0.057858496,-0.0498774451,0.611111111,2025,0.0477835566,2024,0.248925929,1.99950025,0.999750125,0.00102602291,0.888888889,0.888888889,2,1,0,12.5,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,full,1964-01-31,2026-07-31,751,0.0902174242,0.118220503,0.422019622,0.614291538,-0.304873889,0.295917189,0.583795674,0.760031217,-0.0167081316,-0.0202869353,0.703062583,1990,-0.171617786,2013,0.350178317,1.69205132,0.846025658,0.00341418495,0.727030626,0.727030626,52,1,1,10.0961538,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,pre2000,1964-01-31,1999-12-31,432,0.0929609232,0.124629246,0.281767564,0.393361363,-0.304873889,0.304915989,0.660275879,0.807957389,-0.0315985377,-0.0325937717,0.719907407,1990,-0.171617786,1995,0.340505953,1.77600355,0.888001774,0.00358627844,0.733796296,0.733796296,31,1,1,9.58064516,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2000_2007,2000-01-31,2007-12-31,96,0.0507249363,0.0879340629,0.243406376,0.34124919,-0.123740273,0.409930697,0.379682908,0.614063046,0.0306817977,0.023279626,0.729166667,2000,-0.062931877,2003,0.18485709,1.87325349,0.936626747,0.00376917868,0.614583333,0.614583333,7,0,1,7.71428571,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2008_2009,2008-01-31,2009-12-31,24,0.115291614,0.07672231,1.34124125,5.77652674,-0.0253812623,4.54239089,0.134374809,0.407107631,0.213542921,0.1870873,0.791666667,2008,0.0159126531,2009,0.224392059,0.499001996,0.249500998,0.000998103792,0.291666667,0.291666667,0,1,0,,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.097583783,0.108724809,0.866312297,1.38998348,-0.166097829,0.587507878,0.688283673,0.819588417,-0.0372871008,-0.0361565786,0.633333333,2015,-0.0796850874,2013,0.350178317,1.39860279,0.699301397,0.00281952543,0.85,0.85,6,1,1,15,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.105539211,0.138430397,0.59851449,0.960957786,-0.205318824,0.514025988,0.606091496,0.772565126,-0.0434685942,-0.0448244167,0.658227848,2022,-0.073949118,2024,0.248925929,1.82096566,0.910482832,0.0036790116,0.772151899,0.772151899,5,1,1,11.2,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.00963100282,0.101972728,-0.405254877,-0.49467673,-0.123740273,-0.0778324032,0.266849808,0.506020274,0.138932285,0.136634665,0.805555556,2000,-0.062931877,2001,0.0382480086,2.33133733,1.16566866,0.00467803649,0.25,0.25,3,0,1,1.33333333,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,0.0159126531,0.0022098951,,,0,,4.40320372e-16,0.172816645,0.383106877,0.441465051,0.916666667,2008,0.0159126531,2008,0.0159126531,0,0,0,0,0,0,0,0,,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.224392059,0.102996195,2.01980006,8.16924246,-0.0253812623,8.84085498,0.189773852,0.408989281,-0.0606004889,-0.0672904507,0.666666667,2009,0.224392059,2009,0.224392059,0.998003992,0.499001996,0.00199620758,0.583333333,0.583333333,0,1,0,,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,covid2020,2020-01-31,2020-12-31,12,0.00499269669,0.240518629,0.113045786,0.166890131,-0.205318824,0.0243167995,0.751314654,0.859017706,-0.234428571,-0.219662907,0.5,2020,0.00499269669,2020,0.00499269669,1.99800399,0.999001996,0.00373106294,0.75,0.75,0,1,1,,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,inflation2022,2022-01-31,2022-12-31,12,-0.073949118,0.0659088975,-1.37987189,-1.33065795,-0.084982121,-0.870172657,0.0599141478,0.227062332,0.126019654,0.121767638,0.666666667,2022,-0.073949118,2022,-0.073949118,1.99800399,0.999001996,0.00395683187,0.166666667,0.166666667,0,1,1,,
market_sma9_rf_20bps,trend,French monthly,20bps_rf,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2023_2025,2023-01-31,2025-12-31,36,0.173386119,0.117482947,1.02658462,1.8731288,-0.0914367731,1.89624057,0.838973692,0.901232203,-0.0555640227,-0.0479932399,0.722222222,2025,0.0521798509,2024,0.248925929,1.99800399,0.999001996,0.00410848436,0.888888889,0.888888889,2,1,0,12.5,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,full,1964-01-31,2026-07-31,751,0.0764710021,0.118747696,0.31295298,0.455489652,-0.325642261,0.23483132,0.584728978,0.756414706,-0.0304545537,-0.0330060882,0.462050599,1990,-0.207875439,2013,0.350178317,1.69205132,0.846025658,0.0034079051,0.727030626,0.727030626,52,1,1,10.0961538,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,pre2000,1964-01-31,1999-12-31,432,0.0733049486,0.125303757,0.135476018,0.188855057,-0.325642261,0.225108831,0.659927222,0.80201928,-0.0512545124,-0.0507907388,0.453703704,1990,-0.207875439,1995,0.334899376,1.77600355,0.888001774,0.00357769006,0.733796296,0.733796296,31,1,1,9.58064516,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2000_2007,2000-01-31,2007-12-31,96,0.0400006408,0.0882822694,0.126708232,0.177508099,-0.141395736,0.282898495,0.385133563,0.620191035,0.0199575022,0.0130096659,0.385416667,2000,-0.0767566179,2003,0.179186125,1.87325349,0.936626747,0.00376413876,0.614583333,0.614583333,7,0,1,7.71428571,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2008_2009,2008-01-31,2009-12-31,24,0.10624593,0.0776321515,1.22048909,5.22113151,-0.0253812623,4.18599869,0.137819283,0.412594879,0.204497237,0.1789374,0.208333333,2008,0,2009,0.223780059,0.499001996,0.249500998,0.000998003992,0.291666667,0.291666667,0,1,0,,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.0964548716,0.108802361,0.856135872,1.37427853,-0.166514638,0.579257611,0.68827668,0.818894372,-0.0384160122,-0.0371857603,0.591666667,2015,-0.0796850874,2013,0.350178317,1.39860279,0.699301397,0.00281870707,0.85,0.85,6,1,1,15,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.100153286,0.138735404,0.561820844,0.902657636,-0.205477737,0.487416729,0.605036979,0.769372135,-0.0488545193,-0.0497102198,0.481012658,2022,-0.086808504,2024,0.248925929,1.82096566,0.910482832,0.00367367543,0.772151899,0.772151899,5,1,1,11.2,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.0315646989,0.101372707,-0.627254576,-0.756822064,-0.139678527,-0.22598104,0.268663274,0.512199054,0.116998589,0.114208917,0.111111111,2000,-0.0767566179,2001,0,2.33133733,1.16566866,0.00467045166,0.25,0.25,3,0,1,1.33333333,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,0,0,-7.14966063,-3.14245127,0,,-0.00165546047,,0.367194224,0.425665051,0,2008,0,2008,0,0,0,0,0,0,0,0,0,,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.223780059,0.103089931,2.01310674,8.14666839,-0.0253812623,8.8167427,0.189619199,0.408283551,-0.0612124891,-0.0677902511,0.416666667,2009,0.223780059,2009,0.223780059,0.998003992,0.499001996,0.00199600798,0.583333333,0.583333333,0,1,0,,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,covid2020,2020-01-31,2020-12-31,12,0.0047917283,0.240521883,0.112217521,0.165668116,-0.205477737,0.023319939,0.751259294,0.858943012,-0.234629539,-0.219862707,0.416666667,2020,0.0047917283,2020,0.0047917283,1.99800399,0.999001996,0.00373086333,0.75,0.75,0,1,1,,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,inflation2022,2022-01-31,2022-12-31,12,-0.086808504,0.0641489764,-1.63681315,-1.5330632,-0.086808504,-1,0.0573669246,0.222903531,0.113160268,0.107774225,0,2022,-0.086808504,2022,-0.086808504,1.99800399,0.999001996,0.00395024504,0.166666667,0.166666667,0,1,1,,
market_sma9_zero_20bps,trend,French monthly,20bps_zero,"French market, not SPY",sma/9,one full month execution delay,EXPLORATORY,True,2023_2025,2023-01-31,2025-12-31,36,0.167583629,0.118061907,0.979552744,1.78882047,-0.0914367731,1.83278153,0.832372305,0.889825735,-0.0613665124,-0.0529525213,0.611111111,2025,0.0446449108,2024,0.248925929,1.99800399,0.999001996,0.00410109913,0.888888889,0.888888889,2,1,0,12.5,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,full,1964-01-31,2026-07-31,751,0.0964253658,0.120843075,0.463016494,0.67964482,-0.298843048,0.322662235,0.609648052,0.77747993,-0.0105001901,-0.0142580511,0.707057257,1973,-0.147525103,2013,0.350178317,1.46989297,0.734946486,0.000295751906,0.748335553,0.748335553,45,1,1,12.0222222,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,pre2000,1964-01-31,1999-12-31,432,0.103779525,0.126317418,0.358052076,0.507414146,-0.298843048,0.347271002,0.678418552,0.819661031,-0.0207799362,-0.0224621316,0.719907407,1973,-0.147525103,1995,0.342918381,1.44430003,0.722150014,0.000290998809,0.752314815,0.752314815,25,1,1,12.2,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2000_2007,2000-01-31,2007-12-31,96,0.052943169,0.092032433,0.259059452,0.36362279,-0.165506943,0.319884883,0.416612252,0.643624033,0.0329000304,0.0257610036,0.75,2000,-0.105351558,2003,0.186989406,1.24987502,0.624937512,0.000248127208,0.677083333,0.677083333,4,1,1,5.25,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2008_2009,2008-01-31,2009-12-31,24,0.0803098688,0.0915084101,0.788648025,1.51053551,-0.0614660136,1.30657357,0.167241458,0.425404022,0.178561175,0.156202407,0.75,2008,-0.0485295358,2009,0.226595524,0.99990002,0.49995001,0.000193862175,0.291666667,0.291666667,0,1,0,,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.100444048,0.114577328,0.851762537,1.36287357,-0.210807157,0.476473613,0.764982288,0.865663009,-0.0344268362,-0.0328874372,0.65,2011,-0.102416864,2013,0.350178317,1.59984003,0.799920016,0.000323626347,0.866666667,0.866666667,7,1,1,13.1428571,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.109172462,0.138506073,0.62217705,1.0052229,-0.20245282,0.539248908,0.606826182,0.773147054,-0.0398353435,-0.0415136346,0.658227848,2022,-0.0706093219,2024,0.248925929,1.82260257,0.911301284,0.000368229501,0.772151899,0.772151899,5,1,1,11.2,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.0313254062,0.106711404,-0.588178473,-0.702625346,-0.165506943,-0.189269439,0.287991833,0.52119885,0.117237882,0.114997642,0.777777778,2000,-0.105351558,2001,0.0382480086,2.33313337,1.16656669,0.000461451479,0.305555556,0.305555556,3,0,1,2,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,-0.0485295358,0.0627445744,-1,-1,-0.0614660136,-0.789534459,0.0389670625,0.136977108,0.318664688,0.377899037,0.833333333,2008,-0.0485295358,2008,-0.0485295358,1,0.5,0.000187744346,0,0,0,0,0,,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.226595524,0.102644005,2.04424638,8.26498282,-0.0253812623,8.92766962,0.189022634,0.408773601,-0.0583970239,-0.0654942232,0.666666667,2009,0.226595524,2009,0.226595524,0.99980004,0.49990002,0.000199980004,0.583333333,0.583333333,0,1,0,,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,covid2020,2020-01-31,2020-12-31,12,0.00861719595,0.239520307,0.127467333,0.188907312,-0.20245282,0.0425639709,0.747979052,0.858740119,-0.230804072,-0.216305309,0.5,2020,0.00861719595,2020,0.00861719595,1.99980004,0.99990002,0.000373465539,0.75,0.75,0,1,1,,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,inflation2022,2022-01-31,2022-12-31,12,-0.0706093219,0.0656337285,-1.33086476,-1.29005634,-0.0833317881,-0.847327574,0.0580258102,0.221493348,0.12935945,0.125328426,0.666666667,2022,-0.0706093219,2022,-0.0706093219,1.99980004,0.99990002,0.000396043582,0.166666667,0.166666667,0,1,1,,
market_sma10_rf_2bps,trend,French monthly,2bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2023_2025,2023-01-31,2025-12-31,36,0.177617928,0.117945875,1.05387676,1.93421216,-0.0914367731,1.94252183,0.844561892,0.903619839,-0.0513322137,-0.0442959645,0.722222222,2025,0.0559745303,2024,0.248925929,1.99980004,0.99990002,0.000411208975,0.888888889,0.888888889,2,1,0,12.5,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,full,1964-01-31,2026-07-31,751,0.0836399457,0.121326337,0.363947046,0.534560582,-0.318107762,0.262929597,0.611286505,0.775119164,-0.0232856102,-0.0260210341,0.479360852,1973,-0.182564512,2013,0.350178317,1.46989297,0.734946486,0.000295219603,0.748335553,0.748335553,45,1,1,12.0222222,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,pre2000,1964-01-31,1999-12-31,432,0.0851816605,0.127000595,0.222130005,0.31472966,-0.318107762,0.267776114,0.67958712,0.815562948,-0.0393778004,-0.039508614,0.472222222,1973,-0.182564512,1995,0.337301714,1.44430003,0.722150014,0.000290258957,0.752314815,0.752314815,25,1,1,12.2,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2000_2007,2000-01-31,2007-12-31,96,0.0440574378,0.0922957661,0.166947629,0.234376461,-0.194515665,0.226498147,0.421153959,0.648675294,0.0240142992,0.017273746,0.427083333,2000,-0.114055081,2003,0.181308236,1.24987502,0.624937512,0.000247884757,0.677083333,0.677083333,4,1,1,5.25,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2008_2009,2008-01-31,2009-12-31,24,0.0726724431,0.0919732798,0.708079086,1.36079427,-0.0616536828,1.17872023,0.169606081,0.429163893,0.170923749,0.149102417,0.208333333,2008,-0.0614660136,2009,0.225982422,0.99990002,0.49995001,0.000193852177,0.291666667,0.291666667,0,1,0,,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.099542832,0.114633587,0.844114669,1.35119316,-0.210807157,0.472198542,0.765893152,0.86619527,-0.0353280518,-0.0337073173,0.6,2011,-0.102416864,2013,0.350178317,1.59984003,0.799920016,0.000323506371,0.866666667,0.866666667,7,1,1,13.1428571,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.103768837,0.138785983,0.585514588,0.947059018,-0.202612298,0.512154681,0.605771293,0.770093036,-0.045238969,-0.0464042393,0.481012658,2022,-0.0835150851,2024,0.248925929,1.82260257,0.911301284,0.000367694924,0.772151899,0.772151899,5,1,1,11.2,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.0507601087,0.105803433,-0.783479911,-0.924525591,-0.194354568,-0.261172707,0.287886321,0.525320416,0.0978031792,0.0946981556,0.111111111,2000,-0.114055081,2001,0,2.33313337,1.16656669,0.000460938248,0.305555556,0.305555556,3,0,1,2,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,-0.0614660136,0.0614660136,-1.2391534,-1.21239698,-0.0614660136,-1,0.0360242658,0.129198973,0.30572821,0.364199037,0,2008,-0.0614660136,2008,-0.0614660136,1,0.5,0.000187744346,0,0,0,0,0,,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.225982422,0.102736987,2.03752085,8.24458093,-0.0253812623,8.90351394,0.188868057,0.408068805,-0.0590101254,-0.0659942032,0.416666667,2009,0.225982422,2009,0.225982422,0.99980004,0.49990002,0.000199960008,0.583333333,0.583333333,0,1,0,,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,covid2020,2020-01-31,2020-12-31,12,0.00841550276,0.239523014,0.126634997,0.187675479,-0.202612298,0.0415350048,0.747923682,0.858667063,-0.231005765,-0.216505289,0.416666667,2020,0.00841550276,2020,0.00841550276,1.99980004,0.99990002,0.000373445543,0.75,0.75,0,1,1,,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,inflation2022,2022-01-31,2022-12-31,12,-0.0835150851,0.0638350762,-1.58900094,-1.49674343,-0.0835150851,-1,0.0554841685,0.217314226,0.116453687,0.111329086,0,2022,-0.0835150851,2022,-0.0835150851,1.99980004,0.99990002,0.000395383714,0.166666667,0.166666667,0,1,1,,
market_sma10_zero_2bps,trend,French monthly,2bps_zero,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2023_2025,2023-01-31,2025-12-31,36,0.171794511,0.118478865,1.00723454,1.85234238,-0.0914367731,1.87883393,0.837955483,0.892587189,-0.05715563,-0.0492618913,0.611111111,2025,0.0484124155,2024,0.248925929,1.99980004,0.99990002,0.000410469123,0.888888889,0.888888889,2,1,0,12.5,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,full,1964-01-31,2026-07-31,751,0.0959419356,0.120846558,0.459344602,0.6738487,-0.299053437,0.320818702,0.60961145,0.777407705,-0.0109836203,-0.0147015684,0.707057257,1973,-0.148292075,2013,0.350178317,1.46967262,0.73483631,0.000739269191,0.748335553,0.748335553,45,1,1,12.0222222,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,pre2000,1964-01-31,1999-12-31,432,0.103301324,0.126320009,0.35460214,0.502326954,-0.299053437,0.345427643,0.678351425,0.81955944,-0.0212581371,-0.022898521,0.719907407,1973,-0.148292075,1995,0.342515707,1.44408351,0.722041757,0.00072738821,0.752314815,0.752314815,25,1,1,12.2,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2000_2007,2000-01-31,2007-12-31,96,0.0525483893,0.092077643,0.254925449,0.357572129,-0.165757341,0.317019982,0.416791811,0.643601821,0.0325052507,0.0253889066,0.75,2000,-0.106156474,2003,0.186633487,1.24968766,0.624843828,0.000620224155,0.677083333,0.677083333,4,1,1,5.25,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2008_2009,2008-01-31,2009-12-31,24,0.0799858244,0.0916301384,0.784484707,1.49876673,-0.0617476301,1.29536671,0.167356115,0.425134151,0.178237131,0.155911689,0.75,2008,-0.048815034,2009,0.226227729,0.999750125,0.499875062,0.000484580483,0.291666667,0.291666667,0,1,0,,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2010_2019,2010-01-31,2019-12-31,120,0.0999159612,0.114557282,0.847660297,1.35483634,-0.211280531,0.472906618,0.764966882,0.865785929,-0.0349549226,-0.0333727568,0.65,2011,-0.102686193,2013,0.350178317,1.5996002,0.7998001,0.000808945861,0.866666667,0.866666667,7,1,1,13.1428571,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,2020_onward,2020-01-31,2026-07-31,79,0.108566093,0.138490884,0.618243359,0.99784292,-0.202931197,0.534989665,0.606703697,0.773064433,-0.0404417126,-0.0420658419,0.658227848,2022,-0.0711667891,2024,0.248925929,1.82232934,0.911164671,0.000920436738,0.772151899,0.772151899,5,1,1,11.2,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,dotcom,2000-01-31,2002-12-31,36,-0.0320032751,0.10676067,-0.594360729,-0.709143879,-0.165757341,-0.193073048,0.288187429,0.521326133,0.116560013,0.114305615,0.777777778,2000,-0.106156474,2001,0.0382480086,2.33283358,1.16641679,0.00115347842,0.305555556,0.305555556,3,0,1,2,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,gfc,2008-01-31,2008-12-31,12,-0.048815034,0.063026043,-1,-1,-0.0617476301,-0.790557207,0.0391396983,0.136942675,0.31837919,0.377617421,0.833333333,2008,-0.048815034,2008,-0.048815034,1,0.5,0.000469360865,0,0,0,0,0,,
market_sma10_rf_5bps,trend,French monthly,5bps_rf,"French market, not SPY",sma/10,one full month execution delay,EXPLORATORY,True,rebound2009,2009-01-31,2009-12-31,12,0.226227729,0.102700691,2.04019594,8.25182698,-0.0253812623,8.91317882,0.189148025,0.408818065,-0.0587648186,-0.0657940433,0.666666667,2009,0.226227729,2009,0.226227729,0.99950025,0.499750125,0.0004998001,0.583333333,0.583333333,0,1,0,,
